Date,"GBP/USD(Open, Ask)","GBP/USD(High, Ask)","GBP/USD(Low, Ask)","GBP/USD(Close, Ask)","GBP/USD(Open, Bid)*","GBP/USD(High, Bid)*","GBP/USD(Low, Bid)*","GBP/USD(Close, Bid)*","HISTORICAL SSI(GBP/USD, SSI).SSI"
28/12/2015 01:00:00,1.49237,1.49370,1.49227,1.49258,1.49188,1.49345,1.49182,1.49221,1.8804
28/12/2015 00:00:00,1.49168,1.49352,1.49133,1.49237,1.49042,1.49277,1.49042,1.49188,1.8904
27/12/2015 23:00:00,1.49163,1.49168,1.49163,1.49168,1.49079,1.49079,1.49042,1.49042,1.8528
27/12/2015 22:00:00,1.49330,1.49330,1.49163,1.49163,1.49234,1.49234,1.49079,1.49079,1.8528
24/12/2015 20:00:00,1.49282,1.49330,1.49264,1.49330,1.49255,1.49293,1.49232,1.49234,1.8528
24/12/2015 19:00:00,1.49425,1.49454,1.49197,1.49282,1.49406,1.49446,1.49159,1.49255,1.8518
24/12/2015 18:00:00,1.49417,1.49454,1.49291,1.49425,1.49400,1.49438,1.49273,1.49406,1.8579
24/12/2015 17:00:00,1.49228,1.49425,1.49101,1.49417,1.49211,1.49410,1.49084,1.49400,1.9715
24/12/2015 16:00:00,1.49159,1.49350,1.49158,1.49228,1.49143,1.49332,1.49143,1.49211,2.0047
24/12/2015 15:00:00,1.49089,1.49298,1.49028,1.49159,1.49071,1.49268,1.49013,1.49143,2.0559
24/12/2015 14:00:00,1.49207,1.49379,1.49089,1.49089,1.49190,1.49365,1.49071,1.49071,2.0440
24/12/2015 13:00:00,1.48942,1.49246,1.48881,1.49207,1.48931,1.49230,1.48866,1.49190,2.0708
24/12/2015 12:00:00,1.48926,1.49089,1.48887,1.48942,1.48911,1.49075,1.48875,1.48931,2.0499
24/12/2015 11:00:00,1.48730,1.48939,1.48705,1.48926,1.48713,1.48923,1.48687,1.48911,2.1546
24/12/2015 10:00:00,1.49070,1.49097,1.48723,1.48730,1.49054,1.49080,1.48705,1.48713,2.1811
24/12/2015 09:00:00,1.48792,1.49116,1.48787,1.49070,1.48773,1.49102,1.48770,1.49054,2.1100
24/12/2015 08:00:00,1.48775,1.48840,1.48723,1.48792,1.48755,1.48824,1.48705,1.48773,2.1041
24/12/2015 07:00:00,1.48849,1.48895,1.48771,1.48775,1.48832,1.48878,1.48755,1.48755,2.0953
24/12/2015 06:00:00,1.48781,1.48852,1.48772,1.48849,1.48764,1.48836,1.48755,1.48832,2.0877
24/12/2015 05:00:00,1.48844,1.48871,1.48763,1.48781,1.48827,1.48853,1.48745,1.48764,2.0692
24/12/2015 04:00:00,1.48848,1.48866,1.48798,1.48844,1.48830,1.48847,1.48784,1.48827,2.0810
24/12/2015 03:00:00,1.48805,1.48873,1.48771,1.48848,1.48784,1.48857,1.48753,1.48830,2.0817
24/12/2015 02:00:00,1.48753,1.48843,1.48753,1.48805,1.48725,1.48827,1.48725,1.48784,2.0819
24/12/2015 01:00:00,1.48735,1.48768,1.48712,1.48753,1.48698,1.48738,1.48683,1.48725,2.0974
24/12/2015 00:00:00,1.48717,1.48761,1.48695,1.48735,1.48674,1.48723,1.48577,1.48698,2.1068
23/12/2015 23:00:00,1.48794,1.48796,1.48675,1.48717,1.48775,1.48778,1.48655,1.48674,2.1182
23/12/2015 22:00:00,1.48711,1.48821,1.48700,1.48794,1.48693,1.48803,1.48682,1.48775,2.0388
23/12/2015 21:00:00,1.48773,1.48832,1.48551,1.48711,1.48757,1.48816,1.48536,1.48693,2.0821
23/12/2015 20:00:00,1.48797,1.48802,1.48618,1.48773,1.48782,1.48789,1.48605,1.48757,2.1030
23/12/2015 19:00:00,1.48630,1.48822,1.48576,1.48797,1.48617,1.48806,1.48562,1.48782,2.1192
23/12/2015 18:00:00,1.48689,1.48828,1.48602,1.48630,1.48673,1.48813,1.48586,1.48617,2.1262
23/12/2015 17:00:00,1.48790,1.48893,1.48658,1.48689,1.48756,1.48878,1.48645,1.48673,2.0720
23/12/2015 16:00:00,1.48891,1.48938,1.48602,1.48790,1.48877,1.48923,1.48590,1.48756,2.0549
23/12/2015 15:00:00,1.48856,1.49014,1.48784,1.48891,1.48841,1.48997,1.48768,1.48877,2.0376
23/12/2015 14:00:00,1.48885,1.49014,1.48829,1.48856,1.48867,1.48998,1.48812,1.48841,2.0587
23/12/2015 13:00:00,1.48771,1.48919,1.48706,1.48885,1.48759,1.48905,1.48697,1.48867,2.1095
23/12/2015 12:00:00,1.48463,1.48819,1.48441,1.48771,1.48449,1.48805,1.48426,1.48759,2.1449
23/12/2015 11:00:00,1.48359,1.48574,1.48321,1.48463,1.48346,1.48558,1.48235,1.48449,2.2013
23/12/2015 10:00:00,1.48571,1.48580,1.48359,1.48359,1.48558,1.48565,1.48345,1.48346,2.2266
23/12/2015 09:00:00,1.48529,1.48612,1.48461,1.48571,1.48513,1.48597,1.48445,1.48558,2.2508
23/12/2015 08:00:00,1.48472,1.48557,1.48446,1.48529,1.48453,1.48542,1.48428,1.48513,2.2019
23/12/2015 07:00:00,1.48352,1.48491,1.48345,1.48472,1.48335,1.48472,1.48326,1.48453,2.2177
23/12/2015 06:00:00,1.48348,1.48360,1.48314,1.48352,1.48329,1.48342,1.48295,1.48335,2.2535
23/12/2015 05:00:00,1.48305,1.48359,1.48273,1.48348,1.48288,1.48340,1.48257,1.48329,2.2574
23/12/2015 04:00:00,1.48293,1.48309,1.48280,1.48305,1.48273,1.48293,1.48262,1.48288,2.2592
23/12/2015 03:00:00,1.48285,1.48303,1.48240,1.48293,1.48266,1.48286,1.48220,1.48273,2.2577
23/12/2015 02:00:00,1.48220,1.48311,1.48220,1.48285,1.48196,1.48294,1.48196,1.48266,2.2639
23/12/2015 01:00:00,1.48289,1.48290,1.48212,1.48220,1.48254,1.48266,1.48190,1.48196,2.3203
23/12/2015 00:00:00,1.48306,1.48310,1.48230,1.48289,1.48257,1.48267,1.48182,1.48254,2.3190
22/12/2015 23:00:00,1.48162,1.48308,1.48134,1.48306,1.48144,1.48260,1.48120,1.48257,2.3321
22/12/2015 22:00:00,1.48142,1.48200,1.48109,1.48162,1.48126,1.48183,1.48095,1.48144,2.4017
22/12/2015 21:00:00,1.48099,1.48165,1.48073,1.48142,1.48084,1.48150,1.48063,1.48126,2.3740
22/12/2015 20:00:00,1.48208,1.48224,1.48066,1.48099,1.48190,1.48208,1.48050,1.48084,2.3719
22/12/2015 19:00:00,1.48116,1.48236,1.48076,1.48208,1.48101,1.48221,1.48061,1.48190,2.3485
22/12/2015 18:00:00,1.48259,1.48295,1.48088,1.48116,1.48246,1.48280,1.48072,1.48101,2.2609
22/12/2015 17:00:00,1.48426,1.48494,1.48259,1.48259,1.48397,1.48480,1.48245,1.48246,2.2092
22/12/2015 16:00:00,1.48638,1.48657,1.48282,1.48426,1.48621,1.48641,1.48265,1.48397,2.1467
22/12/2015 15:00:00,1.48742,1.48792,1.48609,1.48638,1.48727,1.48772,1.48592,1.48621,2.1632
22/12/2015 14:00:00,1.48732,1.48794,1.48658,1.48742,1.48716,1.48776,1.48645,1.48727,2.2202
22/12/2015 13:00:00,1.48855,1.48914,1.48716,1.48732,1.48840,1.48900,1.48699,1.48716,2.1900
22/12/2015 12:00:00,1.48893,1.48989,1.48854,1.48855,1.48876,1.48974,1.48837,1.48840,2.1929
22/12/2015 11:00:00,1.48968,1.49089,1.48867,1.48893,1.48952,1.49074,1.48852,1.48876,2.1786
22/12/2015 10:00:00,1.48949,1.49005,1.48854,1.48968,1.48936,1.48990,1.48839,1.48952,2.1835
22/12/2015 09:00:00,1.48874,1.48973,1.48863,1.48949,1.48858,1.48960,1.48848,1.48936,2.1977
22/12/2015 08:00:00,1.48878,1.48904,1.48834,1.48874,1.48861,1.48891,1.48819,1.48858,2.2131
22/12/2015 07:00:00,1.48885,1.48885,1.48825,1.48878,1.48869,1.48869,1.48811,1.48861,2.1980
22/12/2015 06:00:00,1.48844,1.48895,1.48834,1.48885,1.48827,1.48879,1.48816,1.48869,2.1893
22/12/2015 05:00:00,1.48888,1.48897,1.48796,1.48844,1.48869,1.48877,1.48780,1.48827,2.1985
22/12/2015 04:00:00,1.48925,1.48933,1.48862,1.48888,1.48910,1.48916,1.48847,1.48869,2.1670
22/12/2015 03:00:00,1.48902,1.48959,1.48872,1.48925,1.48885,1.48943,1.48855,1.48910,2.1343
22/12/2015 02:00:00,1.48940,1.48982,1.48889,1.48902,1.48912,1.48965,1.48868,1.48885,2.1318
22/12/2015 01:00:00,1.48868,1.49000,1.48851,1.48940,1.48841,1.48980,1.48830,1.48912,2.1365
22/12/2015 00:00:00,1.48900,1.48900,1.48836,1.48868,1.48805,1.48864,1.48794,1.48841,2.1792
21/12/2015 23:00:00,1.48825,1.48903,1.48825,1.48900,1.48808,1.48858,1.48805,1.48805,2.1730
21/12/2015 22:00:00,1.48865,1.48868,1.48819,1.48825,1.48849,1.48852,1.48805,1.48808,2.2025
21/12/2015 21:00:00,1.48804,1.48917,1.48802,1.48865,1.48788,1.48903,1.48788,1.48849,2.1844
21/12/2015 20:00:00,1.48842,1.48950,1.48800,1.48804,1.48828,1.48935,1.48787,1.48788,2.1595
21/12/2015 19:00:00,1.49055,1.49124,1.48814,1.48842,1.49040,1.49107,1.48800,1.48828,2.1482
21/12/2015 18:00:00,1.48862,1.49101,1.48783,1.49055,1.48847,1.49086,1.48769,1.49040,2.0774
21/12/2015 17:00:00,1.49150,1.49236,1.48853,1.48862,1.49136,1.49223,1.48839,1.48847,2.0366
21/12/2015 16:00:00,1.49108,1.49189,1.49015,1.49150,1.49092,1.49175,1.49000,1.49136,2.0376
21/12/2015 15:00:00,1.48987,1.49220,1.48925,1.49108,1.48972,1.49207,1.48911,1.49092,2.0211
21/12/2015 14:00:00,1.48972,1.49102,1.48906,1.48987,1.48961,1.49089,1.48893,1.48972,2.0318
21/12/2015 13:00:00,1.48933,1.48990,1.48852,1.48972,1.48921,1.48978,1.48843,1.48961,2.0469
21/12/2015 12:00:00,1.49080,1.49096,1.48858,1.48933,1.49064,1.49080,1.48843,1.48921,2.0437
21/12/2015 11:00:00,1.48984,1.49128,1.48943,1.49080,1.48971,1.49114,1.48928,1.49064,2.0909
21/12/2015 10:00:00,1.49124,1.49226,1.48950,1.48984,1.49108,1.49211,1.48933,1.48971,2.1105
21/12/2015 09:00:00,1.49263,1.49266,1.49039,1.49124,1.49248,1.49248,1.49026,1.49108,2.1239
21/12/2015 08:00:00,1.49184,1.49302,1.49173,1.49263,1.49167,1.49287,1.49156,1.49248,2.1005
21/12/2015 07:00:00,1.49177,1.49205,1.49146,1.49184,1.49160,1.49187,1.49130,1.49167,2.1536
21/12/2015 06:00:00,1.49149,1.49217,1.49136,1.49177,1.49133,1.49200,1.49122,1.49160,2.1558
21/12/2015 05:00:00,1.49158,1.49183,1.49110,1.49149,1.49140,1.49169,1.49094,1.49133,2.1580
21/12/2015 04:00:00,1.49182,1.49188,1.49115,1.49158,1.49161,1.49171,1.49099,1.49140,2.1584
21/12/2015 03:00:00,1.49123,1.49212,1.49104,1.49182,1.49104,1.49194,1.49090,1.49161,2.1497
21/12/2015 02:00:00,1.49092,1.49149,1.49044,1.49123,1.49066,1.49132,1.49021,1.49104,2.1717
21/12/2015 01:00:00,1.49072,1.49152,1.49021,1.49092,1.49027,1.49126,1.48983,1.49066,2.1802
21/12/2015 00:00:00,1.49131,1.49132,1.48933,1.49072,1.48983,1.49084,1.48870,1.49027,2.1634
20/12/2015 23:00:00,1.49234,1.49241,1.49078,1.49131,1.49106,1.49143,1.48980,1.48983,2.1427
20/12/2015 22:00:00,1.49157,1.49237,1.49141,1.49234,1.49057,1.49138,1.49056,1.49106,2.1427
20/12/2015 21:00:00,1.48986,1.49157,1.48986,1.49157,1.48856,1.49063,1.48856,1.49057,2.1427
18/12/2015 23:00:00,1.49192,1.49255,1.48894,1.48986,1.49176,1.49237,1.48832,1.48856,2.1427
18/12/2015 22:00:00,1.49145,1.49215,1.49081,1.49192,1.49129,1.49198,1.49064,1.49176,2.1027
18/12/2015 21:00:00,1.48961,1.49148,1.48952,1.49145,1.48945,1.49133,1.48936,1.49129,2.1140
18/12/2015 20:00:00,1.48976,1.49014,1.48957,1.48961,1.48961,1.48998,1.48940,1.48945,2.1119
18/12/2015 19:00:00,1.49119,1.49174,1.48958,1.48976,1.49101,1.49156,1.48943,1.48961,2.0944
18/12/2015 18:00:00,1.48933,1.49155,1.48868,1.49119,1.48919,1.49141,1.48856,1.49101,2.0643
18/12/2015 17:00:00,1.49039,1.49255,1.48869,1.48933,1.49028,1.49238,1.48853,1.48919,2.0627
18/12/2015 16:00:00,1.48956,1.49058,1.48877,1.49039,1.48942,1.49042,1.48861,1.49028,2.0124
18/12/2015 15:00:00,1.49048,1.49211,1.48923,1.48956,1.49033,1.49196,1.48909,1.48942,1.9607
18/12/2015 14:00:00,1.49189,1.49366,1.49048,1.49048,1.49172,1.49352,1.49032,1.49033,1.9382
18/12/2015 13:00:00,1.49341,1.49374,1.49176,1.49189,1.49322,1.49358,1.49162,1.49172,1.9348
18/12/2015 12:00:00,1.49241,1.49389,1.49158,1.49341,1.49227,1.49374,1.49143,1.49322,1.9518
18/12/2015 11:00:00,1.49399,1.49406,1.49181,1.49241,1.49384,1.49387,1.49165,1.49227,1.9798
18/12/2015 10:00:00,1.49401,1.49510,1.48976,1.49399,1.49387,1.49496,1.48960,1.49384,1.9883
18/12/2015 09:00:00,1.49430,1.49481,1.49304,1.49401,1.49417,1.49468,1.49287,1.49387,1.9562
18/12/2015 08:00:00,1.49298,1.49502,1.49259,1.49430,1.49283,1.49484,1.49242,1.49417,2.0576
18/12/2015 07:00:00,1.49178,1.49310,1.49168,1.49298,1.49159,1.49293,1.49149,1.49283,2.1093
18/12/2015 06:00:00,1.49061,1.49273,1.49055,1.49178,1.49043,1.49250,1.49037,1.49159,2.1194
18/12/2015 05:00:00,1.49112,1.49143,1.48865,1.49061,1.49096,1.49124,1.48853,1.49043,2.1132
18/12/2015 04:00:00,1.49065,1.49138,1.49045,1.49112,1.49047,1.49119,1.49026,1.49096,2.1335
18/12/2015 03:00:00,1.49056,1.49094,1.48982,1.49065,1.49038,1.49076,1.48963,1.49047,2.1250
18/12/2015 02:00:00,1.49298,1.49298,1.49032,1.49056,1.49282,1.49282,1.49017,1.49038,2.1040
18/12/2015 01:00:00,1.49077,1.49304,1.49036,1.49298,1.49053,1.49284,1.49012,1.49282,2.0753
18/12/2015 00:00:00,1.49056,1.49104,1.49018,1.49077,1.48950,1.49071,1.48919,1.49053,2.0741
17/12/2015 23:00:00,1.49003,1.49056,1.48881,1.49056,1.48987,1.49030,1.48865,1.48950,2.0836
17/12/2015 22:00:00,1.48858,1.49003,1.48858,1.49003,1.48841,1.48988,1.48840,1.48987,2.1350
17/12/2015 21:00:00,1.48816,1.48938,1.48766,1.48858,1.48800,1.48921,1.48750,1.48841,2.1497
17/12/2015 20:00:00,1.48936,1.49009,1.48804,1.48816,1.48920,1.48994,1.48789,1.48800,2.1530
17/12/2015 19:00:00,1.48752,1.48938,1.48670,1.48936,1.48742,1.48924,1.48653,1.48920,2.1557
17/12/2015 18:00:00,1.48831,1.48932,1.48659,1.48752,1.48817,1.48914,1.48644,1.48742,2.1331
17/12/2015 17:00:00,1.49154,1.49156,1.48781,1.48831,1.49134,1.49136,1.48770,1.48817,2.0891
17/12/2015 16:00:00,1.49232,1.49389,1.49125,1.49154,1.49217,1.49375,1.49112,1.49134,1.9963
17/12/2015 15:00:00,1.49294,1.49308,1.49082,1.49232,1.49280,1.49291,1.49070,1.49217,2.0086
17/12/2015 14:00:00,1.49162,1.49360,1.49127,1.49294,1.49147,1.49346,1.49111,1.49280,1.9305
17/12/2015 13:00:00,1.49275,1.49358,1.49162,1.49162,1.49261,1.49344,1.49147,1.49147,1.9706
17/12/2015 12:00:00,1.49590,1.49637,1.49252,1.49275,1.49575,1.49622,1.49238,1.49261,1.9207
17/12/2015 11:00:00,1.49417,1.50140,1.49397,1.49590,1.49404,1.50095,1.49380,1.49575,1.8431
17/12/2015 10:00:00,1.49419,1.49564,1.49204,1.49417,1.49401,1.49548,1.49187,1.49404,1.7289
17/12/2015 09:00:00,1.49641,1.49771,1.49402,1.49419,1.49623,1.49752,1.49386,1.49401,1.7274
17/12/2015 08:00:00,1.49527,1.49645,1.49478,1.49641,1.49511,1.49625,1.49463,1.49623,1.7241
17/12/2015 07:00:00,1.49573,1.49576,1.49507,1.49527,1.49563,1.49564,1.49490,1.49511,1.7503
17/12/2015 06:00:00,1.49426,1.49582,1.49411,1.49573,1.49408,1.49565,1.49395,1.49563,1.7563
17/12/2015 05:00:00,1.49537,1.49547,1.49236,1.49426,1.49521,1.49530,1.49220,1.49408,1.7443
17/12/2015 04:00:00,1.49614,1.49649,1.49514,1.49537,1.49596,1.49631,1.49499,1.49521,1.6887
17/12/2015 03:00:00,1.49798,1.49805,1.49591,1.49614,1.49784,1.49790,1.49576,1.49596,1.6784
17/12/2015 02:00:00,1.49765,1.49883,1.49752,1.49798,1.49746,1.49865,1.49735,1.49784,1.7003
17/12/2015 01:00:00,1.49834,1.49855,1.49746,1.49765,1.49790,1.49835,1.49722,1.49746,1.6656
17/12/2015 00:00:00,1.50075,1.50077,1.49829,1.49834,1.49993,1.50023,1.49790,1.49790,1.6443
16/12/2015 23:00:00,1.50078,1.50081,1.49883,1.50075,1.50061,1.50062,1.49863,1.49993,1.6285
16/12/2015 22:00:00,1.50615,1.50652,1.49845,1.50078,1.50599,1.50635,1.49822,1.50061,1.5918
16/12/2015 21:00:00,1.50394,1.51002,1.49621,1.50615,1.50258,1.50983,1.49562,1.50599,1.5134
16/12/2015 20:00:00,1.50113,1.50407,1.50109,1.50394,1.50097,1.50385,1.50094,1.50258,1.5216
16/12/2015 19:00:00,1.50136,1.50167,1.50048,1.50113,1.50118,1.50151,1.50032,1.50097,1.5912
16/12/2015 18:00:00,1.50064,1.50189,1.50022,1.50136,1.50052,1.50174,1.50011,1.50118,1.5997
16/12/2015 17:00:00,1.50237,1.50256,1.49982,1.50064,1.50225,1.50242,1.49973,1.50052,1.5715
16/12/2015 16:00:00,1.50259,1.50513,1.50235,1.50237,1.50244,1.50498,1.50221,1.50225,1.5027
16/12/2015 15:00:00,1.49999,1.50341,1.49981,1.50259,1.49986,1.50328,1.49967,1.50244,1.5298
16/12/2015 14:00:00,1.50255,1.50283,1.49981,1.49999,1.50237,1.50268,1.49968,1.49986,1.5648
16/12/2015 13:00:00,1.50232,1.50385,1.50088,1.50255,1.50215,1.50363,1.50073,1.50237,1.4952
16/12/2015 12:00:00,1.50221,1.50306,1.49909,1.50232,1.50204,1.50292,1.49896,1.50215,1.4665
16/12/2015 11:00:00,1.50197,1.50304,1.49905,1.50221,1.50182,1.50289,1.49828,1.50204,1.4449
16/12/2015 10:00:00,1.50515,1.50527,1.50124,1.50197,1.50496,1.50517,1.50110,1.50182,1.4094
16/12/2015 09:00:00,1.50502,1.50569,1.50407,1.50515,1.50486,1.50552,1.50390,1.50496,1.4985
16/12/2015 08:00:00,1.50509,1.50519,1.50455,1.50502,1.50494,1.50501,1.50441,1.50486,1.5490
16/12/2015 07:00:00,1.50479,1.50536,1.50463,1.50509,1.50462,1.50517,1.50444,1.50494,1.6254
16/12/2015 06:00:00,1.50542,1.50544,1.50468,1.50479,1.50526,1.50528,1.50452,1.50462,1.6833
16/12/2015 05:00:00,1.50541,1.50586,1.50532,1.50542,1.50523,1.50569,1.50517,1.50526,1.7139
16/12/2015 04:00:00,1.50454,1.50554,1.50451,1.50541,1.50437,1.50537,1.50432,1.50523,1.7082
16/12/2015 03:00:00,1.50427,1.50510,1.50419,1.50454,1.50411,1.50494,1.50402,1.50437,1.7182
16/12/2015 02:00:00,1.50457,1.50484,1.50362,1.50427,1.50434,1.50467,1.50342,1.50411,1.7183
16/12/2015 01:00:00,1.50389,1.50457,1.50368,1.50457,1.50366,1.50437,1.50352,1.50434,1.7750
16/12/2015 00:00:00,1.50438,1.50461,1.50337,1.50389,1.50343,1.50393,1.50311,1.50366,1.7746
15/12/2015 23:00:00,1.50362,1.50453,1.50304,1.50438,1.50345,1.50435,1.50290,1.50343,1.7825
15/12/2015 22:00:00,1.50433,1.50461,1.50304,1.50362,1.50417,1.50446,1.50287,1.50345,1.8052
15/12/2015 21:00:00,1.50484,1.50537,1.50413,1.50433,1.50468,1.50520,1.50398,1.50417,1.7822
15/12/2015 20:00:00,1.50561,1.50678,1.50474,1.50484,1.50546,1.50663,1.50459,1.50468,1.7481
15/12/2015 19:00:00,1.50440,1.50677,1.50439,1.50561,1.50427,1.50664,1.50427,1.50546,1.7152
15/12/2015 18:00:00,1.50492,1.50638,1.50420,1.50440,1.50476,1.50622,1.50406,1.50427,1.7316
15/12/2015 17:00:00,1.51416,1.51417,1.50345,1.50492,1.51404,1.51404,1.50327,1.50476,1.6311
15/12/2015 16:00:00,1.51656,1.51853,1.51387,1.51416,1.51643,1.51838,1.51373,1.51404,1.3818
15/12/2015 15:00:00,1.51525,1.51660,1.51507,1.51656,1.51515,1.51645,1.51495,1.51643,1.3592
15/12/2015 14:00:00,1.51566,1.51605,1.51431,1.51525,1.51551,1.51590,1.51416,1.51515,1.3850
15/12/2015 13:00:00,1.51367,1.51682,1.51367,1.51566,1.51359,1.51667,1.51359,1.51551,1.3525
15/12/2015 12:00:00,1.51595,1.51699,1.51325,1.51367,1.51580,1.51684,1.51314,1.51359,1.3788
15/12/2015 11:00:00,1.51374,1.51732,1.51374,1.51595,1.51360,1.51668,1.51360,1.51580,1.3912
15/12/2015 10:00:00,1.51502,1.51575,1.51372,1.51374,1.51488,1.51561,1.51358,1.51360,1.4076
15/12/2015 09:00:00,1.51700,1.51765,1.51416,1.51502,1.51686,1.51751,1.51402,1.51488,1.3835
15/12/2015 08:00:00,1.51701,1.51709,1.51606,1.51700,1.51684,1.51695,1.51591,1.51686,1.3854
15/12/2015 07:00:00,1.51697,1.51728,1.51648,1.51701,1.51679,1.51713,1.51632,1.51684,1.4016
15/12/2015 06:00:00,1.51643,1.51712,1.51620,1.51697,1.51627,1.51694,1.51600,1.51679,1.4048
15/12/2015 05:00:00,1.51616,1.51676,1.51582,1.51643,1.51596,1.51660,1.51564,1.51627,1.4147
15/12/2015 04:00:00,1.51601,1.51697,1.51547,1.51616,1.51586,1.51679,1.51534,1.51596,1.4243
15/12/2015 03:00:00,1.51560,1.51639,1.51506,1.51601,1.51544,1.51623,1.51491,1.51586,1.4551
15/12/2015 02:00:00,1.51585,1.51623,1.51520,1.51560,1.51568,1.51605,1.51501,1.51544,1.4513
15/12/2015 01:00:00,1.51738,1.51751,1.51584,1.51585,1.51714,1.51731,1.51566,1.51568,1.4478
15/12/2015 00:00:00,1.51432,1.51877,1.51430,1.51738,1.51401,1.51841,1.51393,1.51714,1.4237
14/12/2015 23:00:00,1.51361,1.51468,1.51337,1.51432,1.51347,1.51429,1.51321,1.51401,1.4865
14/12/2015 22:00:00,1.51416,1.51420,1.51296,1.51361,1.51400,1.51404,1.51282,1.51347,1.5361
14/12/2015 21:00:00,1.51445,1.51588,1.51416,1.51416,1.51430,1.51574,1.51400,1.51400,1.4910
14/12/2015 20:00:00,1.51439,1.51470,1.51339,1.51445,1.51426,1.51456,1.51324,1.51430,1.3969
14/12/2015 19:00:00,1.51306,1.51499,1.51283,1.51439,1.51291,1.51485,1.51267,1.51426,1.4073
14/12/2015 18:00:00,1.51164,1.51454,1.51161,1.51306,1.51150,1.51446,1.51148,1.51291,1.4032
14/12/2015 17:00:00,1.51382,1.51558,1.51159,1.51164,1.51370,1.51544,1.51147,1.51150,1.4005
14/12/2015 16:00:00,1.51409,1.51468,1.51305,1.51382,1.51393,1.51453,1.51290,1.51370,1.4149
14/12/2015 15:00:00,1.51098,1.51410,1.51085,1.51409,1.51085,1.51394,1.51070,1.51393,1.4251
14/12/2015 14:00:00,1.51205,1.51371,1.51091,1.51098,1.51188,1.51358,1.51077,1.51085,1.3978
14/12/2015 13:00:00,1.51578,1.51595,1.51191,1.51205,1.51560,1.51579,1.51178,1.51188,1.4503
14/12/2015 12:00:00,1.51694,1.51794,1.51572,1.51578,1.51680,1.51779,1.51558,1.51560,1.3210
14/12/2015 11:00:00,1.51525,1.51761,1.51506,1.51694,1.51510,1.51746,1.51491,1.51680,1.2486
14/12/2015 10:00:00,1.51795,1.51841,1.51445,1.51525,1.51780,1.51825,1.51431,1.51510,1.2885
14/12/2015 09:00:00,1.51938,1.51993,1.51795,1.51795,1.51921,1.51977,1.51780,1.51780,1.2281
14/12/2015 08:00:00,1.51985,1.51992,1.51896,1.51938,1.51968,1.51977,1.51881,1.51921,1.2525
14/12/2015 07:00:00,1.51970,1.51999,1.51909,1.51985,1.51953,1.51982,1.51896,1.51968,1.2489
14/12/2015 06:00:00,1.51903,1.51990,1.51837,1.51970,1.51884,1.51972,1.51817,1.51953,1.2436
14/12/2015 05:00:00,1.51912,1.51941,1.51868,1.51903,1.51896,1.51924,1.51852,1.51884,1.2523
14/12/2015 04:00:00,1.51997,1.52024,1.51827,1.51912,1.51981,1.52007,1.51810,1.51896,1.2547
14/12/2015 03:00:00,1.51994,1.52064,1.51961,1.51997,1.51979,1.52045,1.51948,1.51981,1.2421
14/12/2015 02:00:00,1.51968,1.52006,1.51879,1.51994,1.51950,1.51985,1.51859,1.51979,1.2554
14/12/2015 01:00:00,1.51948,1.52011,1.51813,1.51968,1.51904,1.51990,1.51791,1.51950,1.2518
14/12/2015 00:00:00,1.52356,1.52365,1.51917,1.51948,1.52293,1.52299,1.51861,1.51904,1.2355
13/12/2015 23:00:00,1.52288,1.52433,1.52234,1.52356,1.52192,1.52308,1.52191,1.52293,1.2858
13/12/2015 22:00:00,1.52239,1.52320,1.52239,1.52288,1.52151,1.52200,1.52151,1.52192,1.2858
13/12/2015 21:00:00,1.52306,1.52306,1.52239,1.52239,1.52177,1.52177,1.52151,1.52151,1.2858
11/12/2015 23:00:00,1.52266,1.52378,1.52217,1.52306,1.52249,1.52362,1.52164,1.52177,1.2858
11/12/2015 22:00:00,1.52295,1.52307,1.52211,1.52266,1.52282,1.52292,1.52195,1.52249,1.2834
11/12/2015 21:00:00,1.52196,1.52413,1.52187,1.52295,1.52182,1.52395,1.52171,1.52282,1.2761
11/12/2015 20:00:00,1.52172,1.52242,1.52126,1.52196,1.52159,1.52227,1.52110,1.52182,1.4408
11/12/2015 19:00:00,1.52121,1.52271,1.52041,1.52172,1.52107,1.52254,1.52029,1.52159,1.4144
11/12/2015 18:00:00,1.52108,1.52207,1.52032,1.52121,1.52096,1.52196,1.52022,1.52107,1.4246
11/12/2015 17:00:00,1.52199,1.52253,1.52007,1.52108,1.52178,1.52237,1.51993,1.52096,1.3478
11/12/2015 16:00:00,1.51662,1.52310,1.51660,1.52199,1.51649,1.52292,1.51646,1.52178,1.4137
11/12/2015 15:00:00,1.51651,1.51724,1.51507,1.51662,1.51636,1.51711,1.51492,1.51649,1.4296
11/12/2015 14:00:00,1.51510,1.51754,1.51444,1.51651,1.51495,1.51738,1.51431,1.51636,1.4587
11/12/2015 13:00:00,1.51563,1.51565,1.51273,1.51510,1.51550,1.51550,1.51259,1.51495,1.4514
11/12/2015 12:00:00,1.51371,1.51632,1.51263,1.51563,1.51356,1.51616,1.51245,1.51550,1.4364
11/12/2015 11:00:00,1.51650,1.51680,1.51370,1.51371,1.51636,1.51666,1.51354,1.51356,1.4423
11/12/2015 10:00:00,1.51512,1.51688,1.51467,1.51650,1.51497,1.51674,1.51453,1.51636,1.4469
11/12/2015 09:00:00,1.51419,1.51580,1.51392,1.51512,1.51405,1.51565,1.51376,1.51497,1.4267
